Nomor Registrasi,Nama Produk,product_name_norm,Zat_Aktif,zat_aktif_norm,reason
LKE25045036,SANGOBION CAPSULE,SANGOBION CAPSULE,MANGANESE SULFATE,MANGANESE SULFATE,no_curated_drug_category_match
DKL0822245543A1,SANKORBIN,SANKORBIN,ASCORBIC ACID,ASCORBIC ACID,no_curated_drug_category_match
DBL7822254033A1,SANMAG,SANMAG,DRIED ALUMINIUM HYDROXIDE GEL. MAGNESIUM HYDROXIDE PASTE. SIMETHICONE,DRIED ALUMINIUM HYDROXIDE GEL MAGNESIUM HYDROXIDE PASTE SIMETHICONE,no_curated_drug_category_match
DKL8322203617A1,SANMETIDIN,SANMETIDIN,CIMETIDINE,CIMETIDINE,no_curated_drug_category_match
DKL2232408436A1,SANMETO,SANMETO,METOCLOPRAMIDE HYDROCHLORIDE,METOCLOPRAMIDE HYDROCHLORIDE,no_curated_drug_category_match
DKL2232408537A1,SANMETO,SANMETO,METOCLOPRAMIDE HYDROCHLORIDE,METOCLOPRAMIDE HYDROCHLORIDE,no_curated_drug_category_match
DKL2232408610A1,SANMETO,SANMETO,METOCLOPRAMIDE HYDROCHLORIDE,METOCLOPRAMIDE HYDROCHLORIDE,no_curated_drug_category_match
DKL2232409243A1,SANMETO,SANMETO,METOCLOPRAMIDE HYDROCHLORIDE,METOCLOPRAMIDE HYDROCHLORIDE,no_curated_drug_category_match
DBL7622235037A1,SANMOL,SANMOL,PARACETAMOL,PARACETAMOL,no_curated_drug_category_match
DBL7622235610A2,SANMOL,SANMOL,PARACETAMOL,PARACETAMOL,no_curated_drug_category_match
DBL9722221636A1,SANMOL,SANMOL,PARACETAMOL,PARACETAMOL,no_curated_drug_category_match
DKL1122249049A1,SANMOL,SANMOL,PARACETAMOL,PARACETAMOL,no_curated_drug_category_match
DBL1122235610B1,SANMOL FORTE,SANMOL FORTE,PARACETAMOL,PARACETAMOL,no_curated_drug_category_match
DBL1322235037B1,SANMOL FORTE,SANMOL FORTE,PARACETAMOL,PARACETAMOL,no_curated_drug_category_match
LKE21324005,SANMOLCAPRI,SANMOLCAPRI,PARACETAMOL,PARACETAMOL,no_curated_drug_category_match
DKL2022260109A1,SANOLERGIC 120,SANOLERGIC 120,FEXOFENADINE HYDROCHLORIDE,FEXOFENADINE HYDROCHLORIDE,no_curated_drug_category_match
DTL0632401040A1,SANORINE (BARLEY MINT),SANORINE BARLEY MINT,SODIUM HYALURONATE,SODIUM HYALURONATE,no_curated_drug_category_match
DTL0632401040B1,SANORINE (BARLEY MINT),SANORINE BARLEY MINT,SODIUM HYALURONATE,SODIUM HYALURONATE,no_curated_drug_category_match
DKL7822228010A1,SANPRIMA,SANPRIMA,SULFAMETHOXAZOLE,SULFAMETHOXAZOLE,no_curated_drug_category_match
DKL7822228010A1,SANPRIMA,SANPRIMA,TRIMETHOPRIM,TRIMETHOPRIM,no_curated_drug_category_match
DKL7822228133A1,SANPRIMA,SANPRIMA,TRIMETHOPRIM. SULFAMETHOXAZOLE,TRIMETHOPRIM SULFAMETHOXAZOLE,no_curated_drug_category_match
DKL8322200804A1,SANPRIMA FORTE,SANPRIMA FORTE,SULFAMETHOXAZOLE,SULFAMETHOXAZOLE,no_curated_drug_category_match
DKL8322200804A1,SANPRIMA FORTE,SANPRIMA FORTE,TRIMETHOPRIM,TRIMETHOPRIM,no_curated_drug_category_match
DKL2222262637A1,SANPRINOL,SANPRINOL,METHISOPRINOL,METHISOPRINOL,no_curated_drug_category_match
DKL1322251949A1,SANROXA,SANROXA,OXALIPLATIN,OXALIPLATIN,no_curated_drug_category_match
DBL7422303848A1,SANTADEX,SANTADEX,DOCUSATE SODIUM,DOCUSATE SODIUM,no_curated_drug_category_match
DKL1122249410A1,SANTAGESIK,SANTAGESIK,METAMIZOLE SODIUM MONOHYDRATE,METAMIZOLE SODIUM MONOHYDRATE,no_curated_drug_category_match
DKL1222249837A1,SANTAGESIK,SANTAGESIK,METAMIZOLE SODIUM,METAMIZOLE SODIUM,no_curated_drug_category_match
DTL9922229146A1,SANTO,SANTO,TETRAHYDROZOLINE HYDROCHLORIDE,TETRAHYDROZOLINE HYDROCHLORIDE,no_curated_drug_category_match
DKL0422239143A1,SANTOCYN,SANTOCYN,OXYTOCIN,OXYTOCIN,no_curated_drug_category_match
DKL1222250743A1,SANTOTAXEL,SANTOTAXEL,PACLITAXEL,PACLITAXEL,no_curated_drug_category_match
DKL1922256509A1,SANTRAMOL,SANTRAMOL,TRAMADOL HYDROCHLORIDE. PARACETAMOL,TRAMADOL HYDROCHLORIDE PARACETAMOL,no_curated_drug_category_match
DKI2551305249A1,SAPHNELO,SAPHNELO,ANIFROLUMAB,ANIFROLUMAB,no_curated_drug_category_match
DBL1906510833A1,SAPPMOL,SAPPMOL,PARACETAMOL,PARACETAMOL,no_curated_drug_category_match
DBL2406508604B1,SAPPMOL,SAPPMOL,PARACETAMOL,PARACETAMOL,no_curated_drug_category_match
DBL1806508604A1,SAPPMOL FORTE,SAPPMOL FORTE,PARACETAMOL,PARACETAMOL,no_curated_drug_category_match
DTL0502005210A1,SARIDON,SARIDON,PARACETAMOL,PARACETAMOL,no_curated_drug_category_match
DTL0502005210A1,SARIDON,SARIDON,PROPYPHENAZONE,PROPYPHENAZONE,no_curated_drug_category_match
DBL1402008804A1,SARIDON EXTRA,SARIDON EXTRA,PARACETAMOL,PARACETAMOL,no_curated_drug_category_match
DKL2542603049A1,SATONIDAZOLE,SATONIDAZOLE,METRONIDAZOLE,METRONIDAZOLE,no_curated_drug_category_match
DKI2086101843A1,SAYANA PRESS,SAYANA PRESS,MEDROXYPROGESTERONE ACETATE,MEDROXYPROGESTERONE ACETATE,no_curated_drug_category_match
DKL2132302629A1,SCABICID,SCABICID,PERMETHRIN,PERMETHRIN,no_curated_drug_category_match
DKL1635805329A1,SCABICORE,SCABICORE,PERMETHRIN,PERMETHRIN,no_curated_drug_category_match
DKL1935805641A1,SCABICORE,SCABICORE,PERMETHRIN,PERMETHRIN,no_curated_drug_category_match
DKL1935805641A1,SCABICORE LOTION,SCABICORE LOTION,PERMETHRIN,PERMETHRIN,no_curated_drug_category_match
DKL9427801529A1,SCABIMITE,SCABIMITE,PERMETHRIN,PERMETHRIN,no_curated_drug_category_match
DTL2127806641A1,SCABIMITE,SCABIMITE,PERMETHRIN,PERMETHRIN,no_curated_drug_category_match
DKL2206421729A1,SCABITEN,SCABITEN,PERMETHRIN,PERMETHRIN,no_curated_drug_category_match
DKL1608024229A1,SCACID,SCACID,PERMETHRIN,PERMETHRIN,no_curated_drug_category_match
DKL2034615629A1,SCAMETRIN,SCAMETRIN,PERMETHRIN,PERMETHRIN,no_curated_drug_category_match
DKL2509228829A1,SCAMIFAR,SCAMIFAR,PERMETHRIN,PERMETHRIN,no_curated_drug_category_match
DKL9422709629A1,SCANDERMA,SCANDERMA,BETAMETHASONE DIPROPIONATE,BETAMETHASONE DIPROPIONATE,no_curated_drug_category_match
DKL9422710629A1,SCANDERMA PLUS,SCANDERMA PLUS,BACITRACIN ZINC,BACITRACIN ZINC,no_curated_drug_category_match
DKL9422710629A1,SCANDERMA PLUS,SCANDERMA PLUS,BETAMETHASONE DIPROPIONATE,BETAMETHASONE DIPROPIONATE,no_curated_drug_category_match
DKL9422710629A1,SCANDERMA PLUS,SCANDERMA PLUS,NEOMYCIN SULFATE,NEOMYCIN SULFATE,no_curated_drug_category_match
DKL2522730029A1,SCANDEXON,SCANDEXON,CLOTRIMAZOLE,CLOTRIMAZOLE,no_curated_drug_category_match
DKL2522730029A1,SCANDEXON,SCANDEXON,DEXAMETHASONE ACETATE,DEXAMETHASONE ACETATE,no_curated_drug_category_match
DKL7622702710A1,SCANDEXON,SCANDEXON,DEXAMETHASONE,DEXAMETHASONE,no_curated_drug_category_match
DKL2522729830A1,SCANISTIN,SCANISTIN,NYSTATIN,NYSTATIN,no_curated_drug_category_match
DKL2522729830A1,SCANISTIN,SCANISTIN,ZINC OXIDE,ZINC OXIDE,no_curated_drug_category_match
DKI2280303243A1,SCITROPIN A,SCITROPIN A,SOMATROPIN,SOMATROPIN,no_curated_drug_category_match
DKI2280303243B1,SCITROPIN A,SCITROPIN A,SOMATROPIN,SOMATROPIN,no_curated_drug_category_match
DKL8719601117A1,SCOBUTRIN,SCOBUTRIN,HYOSCINE BUTYLBROMIDE,HYOSCINE BUTYLBROMIDE,no_curated_drug_category_match
DKL2100916704A1,SCOFA,SCOFA,HYOSCINE BUTYLBROMIDE. PARACETAMOL,HYOSCINE BUTYLBROMIDE PARACETAMOL,no_curated_drug_category_match
DKL9709208004A1,SCOPMA,SCOPMA,HYOSCINE BUTYLBROMIDE,HYOSCINE BUTYLBROMIDE,no_curated_drug_category_match
DKL9709208104A1,SCOPMA PLUS,SCOPMA PLUS,HYOSCINE BUTYLBROMIDE,HYOSCINE BUTYLBROMIDE,no_curated_drug_category_match
DKL9709208104A1,SCOPMA PLUS,SCOPMA PLUS,PARACETAMOL,PARACETAMOL,no_curated_drug_category_match
DPL0505038843B1,SEDACUM,SEDACUM,MIDAZOLAM HYDROCHLORIDE,MIDAZOLAM HYDROCHLORIDE,no_curated_drug_category_match
DKI2054000443A1,SEDAFOL,SEDAFOL,PROPOFOL,PROPOFOL,no_curated_drug_category_match
DTL2215722017A1,SEDARES,SEDARES,DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,no_curated_drug_category_match
DKI2235500943A1,SEDOL,SEDOL,ETOPOSIDE,ETOPOSIDE,no_curated_drug_category_match
DKL9517609938A1,SEDROFEN,SEDROFEN,CEFADROXIL MONOHYDRATE,CEFADROXIL MONOHYDRATE,no_curated_drug_category_match
DKL9517609801B1,SEDROFEN 500,SEDROFEN 500,CEFADROXIL MONOHYDRATE,CEFADROXIL MONOHYDRATE,no_curated_drug_category_match
DKL1017609938B1,SEDROFEN FORTE,SEDROFEN FORTE,CEFADROXIL MONOHYDRATE,CEFADROXIL MONOHYDRATE,no_curated_drug_category_match
DKL0915620844B1,SEFANEM,SEFANEM,MEROPENEM BUFFERED WITH SODIUM CARBONATE,MEROPENEM BUFFERED WITH SODIUM CARBONATE,no_curated_drug_category_match
DKL0915620844B1,SEFANEM,SEFANEM,MEROPENEM TRIHYDRATE BUFFERED WITH SODIUM CARBONATE,MEROPENEM TRIHYDRATE BUFFERED WITH SODIUM CARBONATE,no_curated_drug_category_match
DKI2134400268A1,SEGANEST,SEGANEST,SEVOFLURANE,SEVOFLURANE,no_curated_drug_category_match
DKL1702354617A1,SELBIX,SELBIX,BISOPROLOL FUMARATE,BISOPROLOL FUMARATE,no_curated_drug_category_match
DKL1702354617B1,SELBIX,SELBIX,BISOPROLOL FUMARATE,BISOPROLOL FUMARATE,no_curated_drug_category_match
DKL1036702710A1,SELEBROX,SELEBROX,AMBROXOL HYDROCHLORIDE,AMBROXOL HYDROCHLORIDE,no_curated_drug_category_match
DBL0636700404A1,SELEDIAR,SELEDIAR,ATTAPULGITE. PECTIN,ATTAPULGITE PECTIN,no_curated_drug_category_match
DTL0636701004A1,SELEDRYL,SELEDRYL,DEXTROMETHORPHAN HYDROBROMIDE. GUAIFENESIN. CHLORPHENAMINE MALEATE,DEXTROMETHORPHAN HYDROBROMIDE GUAIFENESIN CHLORPHENAMINE MALEATE,no_curated_drug_category_match
DKL0636701504A1,SELESGIN,SELESGIN,METAMIZOLE SODIUM MONOHYDRATE,METAMIZOLE SODIUM MONOHYDRATE,no_curated_drug_category_match
DKL0636700901A1,SELESKOL 250,SELESKOL 250,CHLORAMPHENICOL,CHLORAMPHENICOL,no_curated_drug_category_match
DBL2536707204A1,SELESMOL CAFE,SELESMOL CAFE,PARACETAMOL,PARACETAMOL,no_curated_drug_category_match
DBL1336700304B1,SELESMOL FORTE,SELESMOL FORTE,PARACETAMOL,PARACETAMOL,no_curated_drug_category_match
DKL0636700704A1,SELESNIZOL 500,SELESNIZOL 500,METRONIDAZOLE,METRONIDAZOLE,no_curated_drug_category_match
DKL0636701604A1,SELESPURIN,SELESPURIN,ALLOPURINOL,ALLOPURINOL,no_curated_drug_category_match
DKL0736701604B1,SELESPURIN 300,SELESPURIN 300,ALLOPURINOL,ALLOPURINOL,no_curated_drug_category_match
DKL0636700804A1,SELESTIDIN 200,SELESTIDIN 200,CIMETIDINE,CIMETIDINE,no_curated_drug_category_match
DKL1336704304A1,SELESTRIM,SELESTRIM,SULFAMETHOXAZOLE,SULFAMETHOXAZOLE,no_curated_drug_category_match
DKL1336704304A1,SELESTRIM,SELESTRIM,SULFAMETHOXAZOLE. TRIMETHOPRIM,SULFAMETHOXAZOLE TRIMETHOPRIM,no_curated_drug_category_match
DKL1336704304A1,SELESTRIM,SELESTRIM,TRIMETHOPRIM,TRIMETHOPRIM,no_curated_drug_category_match
DKL0836702204A1,SELEXON,SELEXON,DEXAMETHASONE,DEXAMETHASONE,no_curated_drug_category_match
DKL0636701310A2,SELMETOR,SELMETOR,CHLORPHENAMINE MALEATE,CHLORPHENAMINE MALEATE,no_curated_drug_category_match
DTL0636701310A1,SELMETOR,SELMETOR,CHLORPHENAMINE MALEATE,CHLORPHENAMINE MALEATE,no_curated_drug_category_match
DKL1136703004A1,SELPYRON,SELPYRON,METAMIZOLE SODIUM. THIAMINE HYDROCHLORIDE. PYRIDOXINE HYDROCHLORIDE. CYANOCOBALAMIN,METAMIZOLE SODIUM THIAMINE HYDROCHLORIDE PYRIDOXINE HYDROCHLORIDE CYANOCOBALAMIN,no_curated_drug_category_match
DTL1140000165A1,SELSUN YELLOW,SELSUN YELLOW,SELENIUM SULFIDE,SELENIUM SULFIDE,no_curated_drug_category_match
DKL1536704801A1,SELTHIACOL,SELTHIACOL,THIAMPHENICOL,THIAMPHENICOL,no_curated_drug_category_match
DKL9932206837A1,SELVIGON,SELVIGON,PIPAZETATE HYDROCHLORIDE,PIPAZETATE HYDROCHLORIDE,no_curated_drug_category_match
DKL1441000810A1,SEMIZOLONE 4,SEMIZOLONE 4,METHYLPREDNISOLONE,METHYLPREDNISOLONE,no_curated_drug_category_match
DKL8804202038A1,SENDICOL,SENDICOL,THIAMPHENICOL,THIAMPHENICOL,no_curated_drug_category_match
DKL0604210138B1,SENDICOL FORTE,SENDICOL FORTE,THIAMPHENICOL,THIAMPHENICOL,no_curated_drug_category_match
DKI2156900243A1,SEPTANEST 1:100.000,SEPTANEST 1 100 000,ARTICAINE HYDROCHLORIDE. EPINEPHRINE BITARTRATE,ARTICAINE HYDROCHLORIDE EPINEPHRINE BITARTRATE,no_curated_drug_category_match
DKL1033523423A1,SEQUEST,SEQUEST,COLESTYRAMINE,COLESTYRAMINE,no_curated_drug_category_match
DBL1202503617A1,SERBION,SERBION,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DBL1202503617A1,SERBION,SERBION,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DBL1202503617A1,SERBION,SERBION,THIAMINE MONONITRATE,THIAMINE MONONITRATE,no_curated_drug_category_match
DKL0809218104B1,SEREMIG 10,SEREMIG 10,FLUNARIZINE DIHYDROCHLORIDE,FLUNARIZINE DIHYDROCHLORIDE,no_curated_drug_category_match
DKI1191600568B2,SERETIDE 125,SERETIDE 125,SALMETEROL XINAFOATE. FLUTICASONE PROPIONAT,SALMETEROL XINAFOATE FLUTICASONE PROPIONAT,no_curated_drug_category_match
DKI1191600568A2,SERETIDE 50,SERETIDE 50,SALMETEROL XINAFOATE. FLUTICASONE PROPIONAT,SALMETEROL XINAFOATE FLUTICASONE PROPIONAT,no_curated_drug_category_match
DKI1991500167A1,SERETIDE DISKUS,SERETIDE DISKUS,FLUTICASONE PROPIONATE. SALMETEROL XINAFOATE,FLUTICASONE PROPIONATE SALMETEROL XINAFOATE,no_curated_drug_category_match
DKI1991500167B1,SERETIDE DISKUS,SERETIDE DISKUS,FLUTICASONE PROPIONATE. SALMETEROL XINAFOATE,FLUTICASONE PROPIONATE SALMETEROL XINAFOATE,no_curated_drug_category_match
DKI1991500167C1,SERETIDE DISKUS,SERETIDE DISKUS,FLUTICASONE PROPIONATE. SALMETEROL XINAFOATE,FLUTICASONE PROPIONATE SALMETEROL XINAFOATE,no_curated_drug_category_match
DKL0533513917A1,SERNADE,SERNADE,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE,no_curated_drug_category_match
DKI2526101467A1,SEROFLO 100 CIPHALER,SEROFLO 100 CIPHALER,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,no_curated_drug_category_match
DKI2526101467A1,SEROFLO 100 CIPHALER,SEROFLO 100 CIPHALER,SALMETEROL XINAFOATE,SALMETEROL XINAFOATE,no_curated_drug_category_match
DKI2526101467B1,SEROFLO 250 CIPHALER,SEROFLO 250 CIPHALER,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,no_curated_drug_category_match
DKI2526101467B1,SEROFLO 250 CIPHALER,SEROFLO 250 CIPHALER,SALMETEROL XINAFOATE,SALMETEROL XINAFOATE,no_curated_drug_category_match
DKI2526101467C1,SEROFLO 500 CIPHALER,SEROFLO 500 CIPHALER,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,no_curated_drug_category_match
DKI2526101467C1,SEROFLO 500 CIPHALER,SEROFLO 500 CIPHALER,SALMETEROL XINAFOATE,SALMETEROL XINAFOATE,no_curated_drug_category_match
DKI1435300917A1,SEROQUEL,SEROQUEL,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
DKI1435300917B1,SEROQUEL,SEROQUEL,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
DKI1435300917C1,SEROQUEL,SEROQUEL,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
DKI1435300917D1,SEROQUEL,SEROQUEL,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
DKI2535301817A1,SEROQUEL,SEROQUEL,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
DKI2535301817B1,SEROQUEL,SEROQUEL,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
DKI1333500614A1,SEROQUEL XR,SEROQUEL XR,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
DKI1333500614B1,SEROQUEL XR,SEROQUEL XR,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
DKI1333500614C1,SEROQUEL XR,SEROQUEL XR,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
DKI1333500614D1,SEROQUEL XR,SEROQUEL XR,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
DKI1735300614E1,SEROQUEL XR,SEROQUEL XR,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
DKI2535301714A1,SEROQUEL XR,SEROQUEL XR,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
DKI2535301714B1,SEROQUEL XR,SEROQUEL XR,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
DKI2535301714C1,SEROQUEL XR,SEROQUEL XR,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
DKI2535301714D1,SEROQUEL XR,SEROQUEL XR,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
DKI2535301714E1,SEROQUEL XR,SEROQUEL XR,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,no_curated_drug_category_match
GKL2143009409A1,SERTRALINE HCL,SERTRALINE HCL,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE,no_curated_drug_category_match
GKL1915630909A1,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE,no_curated_drug_category_match
GKL2558401209A1,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE,no_curated_drug_category_match
GKL8502903743A1,SERUM ANTI BISA ULAR POLIVALEN (KUDA),SERUM ANTI BISA ULAR POLIVALEN KUDA,AGKISTRODON RHODOSTOMA. PHENOL. NAJA SPUTATRIX VENOM. BUNGARUS FASCIATUS VENOM,AGKISTRODON RHODOSTOMA PHENOL NAJA SPUTATRIX VENOM BUNGARUS FASCIATUS VENOM,no_curated_drug_category_match
GKL8502903743A1,SERUM ANTI BISA ULAR POLIVALEN (KUDA),SERUM ANTI BISA ULAR POLIVALEN KUDA,ANCISTRODON RHODOSTOMA VENOM,ANCISTRODON RHODOSTOMA VENOM,no_curated_drug_category_match
GKL8502903743A1,SERUM ANTI BISA ULAR POLIVALEN (KUDA),SERUM ANTI BISA ULAR POLIVALEN KUDA,BUNGARUS FASCIATUS VENOM,BUNGARUS FASCIATUS VENOM,no_curated_drug_category_match
GKL8502903743A1,SERUM ANTI BISA ULAR POLIVALEN (KUDA),SERUM ANTI BISA ULAR POLIVALEN KUDA,NAJA SPUTATRIX VENOM,NAJA SPUTATRIX VENOM,no_curated_drug_category_match
GKL8502903443A1,SERUM ANTI DIFTERI (KUDA) 20.000 IU,SERUM ANTI DIFTERI KUDA 20 000 IU,EQUINE DIPHTHERIA ANTITOXIN,EQUINE DIPHTHERIA ANTITOXIN,no_curated_drug_category_match
GKL8502903543A1,SERUM ANTI TETANUS (KUDA) 1.500 IU,SERUM ANTI TETANUS KUDA 1 500 IU,EQUINE TETANUS ANTITOXIN,EQUINE TETANUS ANTITOXIN,no_curated_drug_category_match
GKL8502903543C1,SERUM ANTI TETANUS (KUDA) 20.000 IU,SERUM ANTI TETANUS KUDA 20 000 IU,EQUINE TETANUS ANTITOXIN,EQUINE TETANUS ANTITOXIN,no_curated_drug_category_match
DKL7825202101A1,SESDEN,SESDEN,TIMEPIDIUM BROMIDE,TIMEPIDIUM BROMIDE,no_curated_drug_category_match
DKL1819933537A1,SESMA,SESMA,PROCATEROL HYDROCHLORIDE HEMIHYDRATE,PROCATEROL HYDROCHLORIDE HEMIHYDRATE,no_curated_drug_category_match
DKL0433509943A1,SETROVEL,SETROVEL,TROPISETRON HYDROCLORIDE,TROPISETRON HYDROCLORIDE,no_curated_drug_category_match
DKL2633560917A1,SEVNEST,SEVNEST,ENTECAVIR MONOHYDRATE,ENTECAVIR MONOHYDRATE,no_curated_drug_category_match
DKL2405068368A1,SEVODEX,SEVODEX,SEVOFLURANE,SEVOFLURANE,no_curated_drug_category_match
GKL1833541068A1,SEVOFLURANE,SEVOFLURANE,SEVOFLURANE,SEVOFLURANE,no_curated_drug_category_match
GKL2033317168A1,SEVOFLURANE,SEVOFLURANE,SEVOFLURANE,SEVOFLURANE,no_curated_drug_category_match
GKL2505068968A1,SEVOFLURANE,SEVOFLURANE,SEVOFLURANE,SEVOFLURANE,no_curated_drug_category_match
DKI0980102275A1,SEVOFLURANE BAXTER,SEVOFLURANE BAXTER,SEVOFLURANE,SEVOFLURANE,no_curated_drug_category_match
DKI2150200568A1,SEVORANE,SEVORANE,SEVOFLURANE,SEVOFLURANE,no_curated_drug_category_match
DKI2450200668A1,SEVORANE,SEVORANE,SEVOFLURANE,SEVOFLURANE,no_curated_drug_category_match
DKL1925903910B1,SEVOS 4,SEVOS 4,METHYLPREDNISOLONE,METHYLPREDNISOLONE,no_curated_drug_category_match
DKL1625903910A1,SEVOS 8,SEVOS 8,METHYLPREDNISOLONE,METHYLPREDNISOLONE,no_curated_drug_category_match
DKL0809217809A1,SEVOTAM,SEVOTAM,PIRACETAM,PIRACETAM,no_curated_drug_category_match
DKI1627100143A1,SHAN IPV,SHAN IPV,INACTIVATED POLIOMYELITIS VIRUS TYPE 1 (MAHONEY STRAIN),INACTIVATED POLIOMYELITIS VIRUS TYPE 1 MAHONEY STRAIN,no_curated_drug_category_match
DKI1627100143A1,SHAN IPV,SHAN IPV,INACTIVATED POLIOMYELITIS VIRUS TYPE 1 (MAHONEY STRAIN). INACTIVATED POLIOMYELITIS VIRUS TYPE 2 (MEF STRAIN). INACTIVATED POLIOMYELITIS VIRUS TYPE 3 (SAUKETT STRAIN),INACTIVATED POLIOMYELITIS VIRUS TYPE 1 MAHONEY STRAIN INACTIVATED POLIOMYELITIS VIRUS TYPE 2 MEF STRAIN INACTIVATED POLIOMYELITIS VIRUS TYPE 3 SAUKETT STRAIN,no_curated_drug_category_match
DKI1627100143A1,SHAN IPV,SHAN IPV,INACTIVATED POLIOMYELITIS VIRUS TYPE 2 (MEF STRAIN),INACTIVATED POLIOMYELITIS VIRUS TYPE 2 MEF STRAIN,no_curated_drug_category_match
DKI1627100143A1,SHAN IPV,SHAN IPV,INACTIVATED POLIOMYELITIS VIRUS TYPE 3 (SAUKETT STRAIN),INACTIVATED POLIOMYELITIS VIRUS TYPE 3 SAUKETT STRAIN,no_curated_drug_category_match
DKL9331505109B1,SHAROX 500,SHAROX 500,CEFUROXIME AXETIL,CEFUROXIME AXETIL,no_curated_drug_category_match
DKI2476704044A1,SHINGRIX,SHINGRIX,RECOMBINANT VARICELLA ZOSTER VIRUS GLYCOPROTEIN E,RECOMBINANT VARICELLA ZOSTER VIRUS GLYCOPROTEIN E,no_curated_drug_category_match
DKL2433318435A1,SIABY,SIABY,ARIPIPRAZOLE,ARIPIPRAZOLE,no_curated_drug_category_match
DKL2433318681A1,SIABY ORADIS,SIABY ORADIS,ARIPIPRAZOLE,ARIPIPRAZOLE,no_curated_drug_category_match
DKL1124402410B1,SIBELIUM-10,SIBELIUM 10,FLUNARIZINE HYDROCHLORIDE,FLUNARIZINE HYDROCHLORIDE,no_curated_drug_category_match
DKL1124402410A1,SIBELIUM-5,SIBELIUM 5,FLUNARIZINE HYDROCHLORIDE,FLUNARIZINE HYDROCHLORIDE,no_curated_drug_category_match
DKL9621010410B1,SIBERID 10,SIBERID 10,FLUNARIZINE HYDROCHLORIDE,FLUNARIZINE HYDROCHLORIDE,no_curated_drug_category_match
DKL9621010410A1,SIBERID 5,SIBERID 5,FLUNARIZINE HYDROCHLORIDE,FLUNARIZINE HYDROCHLORIDE,no_curated_drug_category_match
DPL0333305643A1,SIBITAL 200,SIBITAL 200,PHENOBARBITAL SODIUM,PHENOBARBITAL SODIUM,no_curated_drug_category_match
DPL1333310610A1,SIBITAL 50,SIBITAL 50,PHENOBARBITAL,PHENOBARBITAL,no_curated_drug_category_match
DKL2133317544A1,"SICLAXIM 0,5",SICLAXIM 0 5,CEFOTAXIME SODIUM,CEFOTAXIME SODIUM,no_curated_drug_category_match
DKL2133317544B1,SICLAXIM 1,SICLAXIM 1,CEFOTAXIME SODIUM,CEFOTAXIME SODIUM,no_curated_drug_category_match
DTL7802341637A1,SIDIADRYL EXPECTORANT,SIDIADRYL EXPECTORANT,AMMONIUM CHLORIDE,AMMONIUM CHLORIDE,no_curated_drug_category_match
DTL7802341637A1,SIDIADRYL EXPECTORANT,SIDIADRYL EXPECTORANT,DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,no_curated_drug_category_match
DKI2056500119A1,SIDOX,SIDOX,SILDENAFIL CITRATE,SILDENAFIL CITRATE,no_curated_drug_category_match
DKI0252501510A1,SIFROL,SIFROL,PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE,PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE,no_curated_drug_category_match
DKI0252501510B1,SIFROL,SIFROL,PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE,PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE,no_curated_drug_category_match
